Overflow Type,Municipality/Facility,NPDES #,Date Discovered,Time Discovered,Days,Minutes,Hours,Location,Zip Code,Latitude,Longitude,Collection-System,Quantity in Gallons (Estimated),Net in Gallons (Estimated),Cause,Watershed,Receiving waters,County,Comments,Penalty Collected,Penalty Notes
SSO,CITY OF BALTIMORE,N/A,2/10/2015,,,,,1006 BILLIE HOLIDAY CT,21205,,,,0,0,RAGS & GREASE,BALTIMORE HARBOR,UNKNOWN,CITY OF BALTIMORE,EVIDENCE,,
SSO,CITY OF BALTIMORE,N/A,2/20/2015,,,,,428 E PRESTON ST,21202,,,,0,0,RAGS & GREASE,JONES FALLS,UNKNOWN,CITY OF BALTIMORE,EVIDENCE,,
SSO,CITY OF BALTIMORE,N/A,3/6/2015,10:55:00 AM,0,0,65,1600 E LOMBARD ST,21231,,,BACK RIVER,325,325,RAGS & GREASE,BALTIMORE HARBOR,INNER HARBOR,CITY OF BALTIMORE,BLANK FIELD = NO INFORMATION SUBMITTED,,
SSO,CITY OF BALTIMORE,N/A,3/14/2015,7:00:00 PM,0,0,60,827 N BRICE ST,21217,,,,120,120,RAGS & GREASE,GWYNNS FALLS,GWYNNS FALLS,CITY OF BALTIMORE,BLANK FIELD = NO INFORMATION SUBMITTED,,
SSO,City of Baltimore,N/A,10/17/2009,1:36:00 PM,0,0,39,3700 Greenspring Ave,,,,,78,78,Rags & heavy rain,,Jones Falls,City of Baltimore,Zip code not provided,,
SSO,City of Baltimore,N/A,6/11/2013,9:09:00 PM,0,,,540 Hurley Avenue,21223,,,Back River WWTP,0,0,Rags & Heavy Rain,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,Baltimore County DPW,N/A,2/15/2008,7:45:00 PM,12,18,0,Abbie Place & Subet Road,21244,,,,506480,506480,Rags & paper,,Gwynn's Falls,Baltimore County,Collection system not provided,,
SSO,City of Baltimore,N/A,5/17/2011,,,,,1751 E. Pratt St,21231,,,Patapsco WWTP,0,0,Rags & paper,,Unknown,City of Baltimore,Overflow not witnessed but evidence found,,
SSO,City of Baltimore,N/A,11/12/2011,,,,,5504 Craig Ave,21212,39.356507,76.606011,Back River WWTP,0,0,Rags & paper,,Unknown,City of Baltimore,"time discovered & duration not provided, unknown quantity but evidence of overflow",,
SSO,Baltimore County DPW,N/A,7/9/2013,7:00:00 PM,0,26,45,20 Woodcove Court (rear) MH# 52511,21234,,,Back River WWTP,5250,5250,Rags & paper,,White Marsh Run,Baltimore County,,,
SSO,City of Baltimore,N/A,12/28/2008,4:30:00 PM,0,22,0,403 Orchard Rd,21229,,,Patapsco WWTP,6600,6600,Rags & pipe break,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/21/2010,4:12:00 PM,0,3,0,5899 Cross Country Dr,21209,,,Patapsco WWTP,900,900,Rags & pipe break,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,10/11/2011,12:46:00 PM,0,1,0,1704 W. Rogers Ave,21209,39.362167,76.653271,Patapsco WWTP,60,60,Rags & pipe break,,Jones Falls,City of Baltimore,None,,
SSO,City of Baltimore,N/A,6/26/2014,9:22:00 AM,0,1,0,2725 Sisson St,21211,,,,60,60,Rags & pipe break,,Patapsco River,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,5/16/2014,4:00:00 PM,0,3,0,3700 Greenspring Ave,21215,,,Patapsco,900,900,Rags & Rocks,,Jones Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,8/7/2006,11:00:00 PM,0,0,53,R/W 513 S. Collins Ave,,,,,530,530,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,9/26/2006,10:00:00 AM,0,0,45,5606 Burtis Ave,,,,,675,675,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,10/13/2006,2:30:00 PM,0,0,30,1401 Caverdish Way,,,,,90,90,Rags & Roots,,Storm Drain to Colgate Creek,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,11/9/2006,11:00:00 PM,0,4,0,100 E. 33rd St.,,,,,6000,6000,Rags & Roots,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,9/24/2008,2:53:00 PM,0,7,14,6403 Falkirk Rd,21239,,,Back River WWTP,0,0,Rags & Roots,,Unknown,City of Baltimore,Quantity not provided,,
SSO,City of Baltimore,N/A,11/6/2008,10:28:00 AM,0,0,56,3026 Gwynn's Falls Pkwy,21216,,,Patapsco WWTP,600,600,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,11/7/2008,5:50:00 PM,0,0,105,1017 E. Lanvale St,21202,,,Back River WWTP,525,525,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,12/10/2008,10:00:00 AM,0,4,0,5000 N. Franklintown Rd,21207,,,Patapsco WWTP,720,720,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,1/13/2009,6:14:00 PM,0,1,56,1341 N. Carry St,21217,,,Patapsco WWTP,0,0,Rags & Roots,,Jones Falls,City of Baltimore,Quantity listed as unknown,,
SSO,City of Baltimore,N/A,2/2/2009,2:53:00 PM,,,,5216 Gwyn Oak Ave,21207,,,Patapsco WWTP,0,0,Rags & Roots,,Gwynn's Falls,City of Baltimore,"Duration not provided & quantity reported as ""Unknown (Evidence of an overflow)",,
SSO,City of Baltimore,N/A,2/23/2009,5:25:00 PM,0,1,0,2205 S. Loudon Ave,21229,,,Patapsco WWTP,0,0,Rags & Roots,,Gwynn's Falls,City of Baltimore,"quantity reported as ""Unknown (evidence of overflow)""",,
SSO,City of Baltimore,N/A,3/8/2009,3:00:00 PM,0,3,0,5300 Falls Rd,21210,,,Patapsco WWTP,540,540,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/31/2009,4:15:00 PM,0,3,15,919 Bellemore Rd,21244,,,,15,15,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,4/6/2009,8:00:00 PM,0,2,0,3301 Liberty Heights,21215,,,Patapsco WWTP,3120,3120,Rags & Roots,,Gwynn's Falls,City of Baltimore,Unable to read entire address,,
SSO,City of Baltimore,N/A,4/16/2009,9:43:00 PM,0,4,30,4205 West View Rd,21218,,,Back River WWTP,270,270,Rags & Roots,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/22/2009,10:00:00 AM,0,2,0,4217 Audycey Ave,21225,,,Back River WWTP,120,120,Rags & Roots,,Patapsco River,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,6/4/2009,10:00:00 AM,0,1,25,2616 Talbot Road,21210,,,Patapsco WWTP,0,0,Rags & Roots,,Gwynn's Falls,City of Baltimore,Quantity reported as unknown,,
SSO,City of Baltimore,N/A,6/29/2009,9:00:00 AM,0,2,0,5300 Falls Rd,21210,,,Patapsco WWTP,380,380,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,7/12/2009,4:00:00 PM,0,1,0,3306 N. Clinton St,21216,,,Patapsco WWTP,120,120,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,7/21/2009,3:00:00 PM,0,19,0,500 W. University PW,21210,,,Patapsco WWTP,5700,5700,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,11/8/2009,5:13:00 PM,0,2,0,2310 Mayfield Ave,21213,,,Back River WWTP,360,360,Rags & Roots,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,12/27/2009,9:15:00 AM,0,0,15,5700 Kelway Rd,21239,,,Back River WWTP,45,45,Rags & Roots,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/2/2010,10:30:00 AM,0,3,0,2440 Park Heights Ave,21215,,,Patapsco WWTP,360,360,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/23/2010,12:00:00 PM,0,0,30,5400 Falls Rd,21210,,,Patapsco WWTP,90,90,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/24/2010,1:00:00 PM,0,5,25,2570 Marburne Ave,21230,,,Patapsco WWTP,0,0,Rags & Roots,,Inner Harbor,City of Baltimore,Quantity reported as unknown,,
SSO,City of Baltimore,N/A,3/30/2010,11:30:00 AM,0,1,20,4400 W Northern Pkwy,21215,,,Patapsco WWTP,400,400,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,4/5/2010,10:20:00 AM,0,3,0,108 Hawthorne Rd,21210,,,Patapsco WWTP,360,360,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,4/11/2010,12:31:00 PM,0,1,0,206 Edgevale Rd,21210,,,Patapsco WWTP,120,120,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,4/11/2010,1:00:00 PM,0,1,0,4800 Falls Rd,21210,,,Patapsco WWTP,120,120,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,4/13/2010,8:26:00 AM,0,3,0,1000 Park Ave.,21201,,,Patapsco WWTP,900,900,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,4/19/2010,8:37:00 AM,0,3,0,3205 Pinkney Rd,21215,,,Patapsco WWTP,540,540,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/5/2010,8:44:00 AM,0,1,29,3739 Keswick Rd,21211,,,Patapsco WWTP,905,905,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/28/2010,12:40:00 PM,0,1,50,1601 N. Wolfe St,21213,,,Back River WWTP,110,110,Rags & Roots,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,6/18/2010,8:25:00 AM,0,3,35,1015 N. Ellamont St,21216,,,Patapsco WWTP,645,645,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,6/22/2010,11:09:00 AM,0,0,240,4800 Falls Rd,21209,,,Patapsco WWTP,720,720,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,7/1/2010,1:20:00 PM,0,0,55,2039 Hillenwood Rd,21239,,,Back River WWTP,110,110,Rags & Roots,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,7/25/2010,2:46:00 PM,0,2,34,853 W. University PW,21211,,,Patapsco WWTP,462,462,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,8/4/2010,1:25:00 AM,0,4,35,100 Woodlawn Rd,21210,,,Patapsco WWTP,275,275,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,8/6/2010,11:00:00 AM,0,0,120,2200 Northern Pkwy,21212,,,Back River WWTP,600,600,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,8/23/2010,7:59:00 AM,0,0,199,857 Glen Allen Dr,21229,,,Patapsco WWTP,0,0,Rags & Roots,,Gwynn's Falls,City of Baltimore,Quantity reported as unknown and collection system not provided,,
SSO,City of Baltimore,N/A,8/24/2010,8:00:00 AM,0,0,120,2400 W. Northern Pwy,21215,,,Patapsco WWTP,600,600,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,8/30/2010,10:00:00 AM,0,0,240,2400 W. Northern Pwy,21215,,,Patapsco WWTP,1200,1200,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,9/16/2010,10:30:00 AM,0,0,60,260 Deepdene Rd,21210,,,Patapsco WWTP,120,120,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,9/23/2010,12:58:00 PM,0,0,182,5300 Greenspring Ave,21209,,,Patapsco WWTP,910,910,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,11/29/2010,9:41:00 AM,0,0,119,3001 Fallstaff Rd,21209,,,Patapsco WWTP,595,595,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,12/9/2010,6:30:00 PM,0,0,195,1704 W. Rogers Ave,21209,,,Patapsco WWTP,0,0,Rags & Roots,,Jones Falls,City of Baltimore,"Quantity listed as ""unknown"" & collection system not provided",,
SSO,City of Baltimore,N/A,1/9/2011,4:50:00 AM,0,0,40,2917 Walbrook Ave,21216,,,Patapsco WWTP,40,40,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,2/9/2011,1:36:00 PM,0,2,0,W. Northern Pkwy,21215,,,Patapsco WWTP,600,600,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,2/9/2011,1:56:00 PM,0,3,10,3616 Hickory Ave,21211,39.331334,76.633885,Patapsco WWTP,190,190,Rags & Roots,,Jones Falls,City of Baltimore,None,,
SSO,City of Baltimore,N/A,2/20/2011,8:00:00 AM,0,2,0,307 Rossiter Ave,21212,,,Back River WWTP,120,120,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,2/24/2011,9:18:00 AM,0,0,60,Edgevale Rd & Elmwood Rd,21210,,,Patapsco WWTP,120,120,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/2/2011,9:57:00 AM,0,0,123,4800 Falls Rd,21210,,,Patapsco WWTP,246,246,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/22/2011,12:04:00 PM,0,0,121,708 Nottingham Rd,21229,,,Patapsco WWTP,363,363,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/9/2011,7:43:00 AM,0,0,230,200 Cable St,21210,,,Patapsco WWTP,480,480,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/20/2011,10:29:00 AM,0,4,31,3747 Nortonia Rd,21216,,,Patapsco WWTP,542,542,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/22/2011,,,,,4827 Keswick Rd,21210,39.352924,76.630722,Patapsco WWTP,0,0,Rags & Roots,,Jones Falls,City of Baltimore,"time discovered & duration not provided, unknown quantity but evidence of overflow",,
SSO,City of Baltimore,N/A,5/25/2011,12:10:00 PM,0,0,60,3700 Greenspring Ave,21211,,,Patapsco WWTP,120,120,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/26/2011,9:58:00 PM,0,0,842,5102 Roland Ave,21210,,,Patapsco WWTP,1684,1684,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/27/2011,8:55:00 AM,0,0,135,5207 Roland Ave,21210,,,Patapsco WWTP,135,135,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,5/27/2011,11:11:00 AM,0,0,120,201 Deepdene Rd,21210,,,Patapsco WWTP,360,360,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,6/3/2011,11:15:00 AM,0,0,141,3605 Denison Rd,21215,,,Patapsco WWTP,71,71,Rags & Roots,,Unknown,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,6/22/2011,12:19:00 PM,0,0,180,5202 Park Heights Ave,21215,,,Patapsco WWTP,180,180,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,7/2/2011,,,,,1704 W. Rogers Ave,21209,,,Patapsco WWTP,0,0,Rags & Roots,,Jones Falls,City of Baltimore,"time discovered & duration not provided, unknown quantity but evidence of overflow",,
SSO,City of Baltimore,N/A,7/5/2011,8:34:00 AM,0,0,99,705 Nottingham Rd,21229,,,Patapsco WWTP,99,99,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,7/14/2011,6:46:00 AM,0,0,180,2280 Wilkens Av,21229,,,Patapsco WWTP,380,380,Rags & Roots,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,7/14/2011,9:40:00 AM,0,2,28,3406 W. Rogers Aave,21215,,,Patapsco WWTP,148,148,Rags & Roots,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,8/2/2011,1:34:00 PM,0,1,26,2507 Talbot Rd,21216,39.314142,76.686671,Patapsco WWTP,172,172,Rags & Roots,,Gwynn's Falls,City of Baltimore,None,,
SSO,City of Baltimore,N/A,8/11/2011,8:50:00 AM,0,2,0,W. Northern Pkwy & Greenspring Ave,21215,39.340685,76.658195,Patapsco WWTP,600,600,Rags & Roots,,Jones Falls,City of Baltimore,None,,
SSO,City of Baltimore,N/A,9/3/2011,7:55:00 PM,0,0,40,1006 Argonne Drive,21218,39.340026,76.600113,Back River WWTP,40,40,Rags & Roots,,Herring Run,City of Baltimore,None,,
SSO,City of Baltimore,N/A,9/18/2011,12:00:00 PM,0,0,180,303 Goodwood Garden,21210,,,Patapsco WWTP,180,180,Rags & Roots,,Jones Falls,City of Baltimore,"Lat/Long could not be obtained with the address provided, collection system not provided",,
SSO,City of Baltimore,N/A,9/28/2011,8:07:00 AM,0,3,53,2400 W. Northern Pkwy,21215,39.356633,76.670817,Patapsco WWTP,1165,1165,Rags & Roots,,Jones Falls,City of Baltimore,None,,
SSO,City of Baltimore,N/A,10/10/2011,8:25:00 AM,0,5,35,3007 Ottawa Ave,21230,39.26423,76.662842,Patapsco WWTP,0,0,Rags & Roots,,Unknown,City of Baltimore,Unknown quantity but evidence of overflow,,
SSO,City of Baltimore,N/A,10/10/2011,9:20:00 AM,0,2,10,6200 Boston St,21224,39.27801,76.541687,Back River WWTP,260,260,Rags & Roots,,Unknown,City of Baltimore,None,,
SSO,City of Baltimore,N/A,10/18/2011,,,,,1815 Bolton St,21217,,,Patapsco WWTP,0,0,Rags & Roots,,Unknown,City of Baltimore,"time discovered & duration not provided, unknown quantity but evidence of overflow",,No phone record
SSO,City of Baltimore,N/A,10/31/2011,,,,,1815 Bolton St,21217,39.309818,76.629481,Patapsco WWTP,0,0,Rags & Roots,,Unknown,City of Baltimore,"time discovered & duration not provided, unknown quantity but evidence of overflow",,No phone record
SSO,City of Baltimore,N/A,11/4/2011,,,,,956 W. Franklin St,21223,39.294399,76.633185,Back River WWTP,0,0,Rags & Roots,,Unknown,City of Baltimore,"time discovered & duration not provided, unknown quantity but evidence of overflow",,No phone record
SSO,City of Baltimore,N/A,11/18/2011,12:31:00 PM,0,0,59,2039 Fulton Ave,21217,39.311352,76.646602,Patapsco WWTP,0,0,Rags & Roots,,Unknown,City of Baltimore,Unknown quantity but evidence of overflow,,
SSO,City of Baltimore,N/A,11/29/2011,9:55:00 AM,0,4,5,3649 Park Heights Ave,21215,39.33006,76.65943,Patapsco WWTP,245,245,Rags & Roots,,Jones Falls,City of Baltimore,None,,
SSO,City of Baltimore,N/A,6/17/2012,1:06:00 PM,0,23,54,"1933 W, Fayette St",21223,39.289486,76.647598,Back River WWTP,2868,2868,Rags & roots,,Unknown,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,7/5/2012,12:36:00 PM,0,1,20,4800 Falls Rd,21210,39.348863,76.642035,,400,400,Rags & roots,,Jones Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,7/12/2012,10:49:00 AM,0,1,11,4016 Pinkney Rd,21215,39.353612,76.696202,Patapsco WWTP,142,142,Rags & roots,,Jones Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,7/16/2012,10:00:00 AM,0,2,0,4800 Falls Rd,21210,39.348863,76.642035,,600,600,Rags & roots,,Jones Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,7/17/2012,8:30:00 PM,0,35,30,4313 Franklintown Rd,21229,,,Patapsco WWTP,4260,4260,Rags & roots,,Gwynn Falls,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,7/19/2012,1:01:00 PM,0,1,59,825 Winans Way,21229,39.296927,76.701118,Patapsco WWTP,119,119,Rags & roots,,Gwynn Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,9/8/2012,10:13:00 AM,0,0,180,845 Glen Allen Dr,21229,39.298567,76.698213,Patapsco WWTP,0,0,Rags & roots,,Gwynn Falls,City of Baltimore,"Blank fields = No Information Submitted, undetermined amount",,
SSO,City of Baltimore,N/A,9/19/2012,10:08:00 AM,0,0,99,2400 Cylburn Ave,21215,,,Patapsco WWTP,2475,2475,Rags & roots,,Gwynn Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,9/20/2012,,,,,3020 Frisby St,21218,39.324996,76.607756,,0,0,Rags & roots,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,9/22/2012,,,,,462 Round Hill Rd,21218,39.339082,76.596794,,0,0,Rags & roots,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,10/6/2012,,,,,309 Rossiter Ave,21212,39.34891,76.614119,Back River WWTP,0,0,Rags & roots,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,10/22/2012,11:53:00 AM,0,3,9,5003 Ashmans Hope,21207,39.304308,76.706207,Patapsco WWTP,945,945,Rags & roots,,Gwynn Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,11/12/2012,,,,,3205 Elmora Ave,21213,,,Back River WWTP,0,0,Rags & roots,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,11/30/2012,10:48:00 AM,0,2,36,4123 Beechfield Ave,21229,39.284611,76.693733,Patapsco WWTP,216,216,Rags & roots,,Gwynn Falls,City of Baltimore,Blank fields = No Information Submitted,,
SSO,City of Baltimore,N/A,12/12/2012,9:48:00 AM,0,0,180,812 S Sharp St,21230,39.279991,76.467897,Patapsco WWTP,0,0,Rags & roots,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,12/14/2012,9:48:00 AM,0,0,180,4828 Pimlico Rd,21215,,,Patapsco WWTP,0,0,Rags & roots,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,12/15/2012,1:45:00 PM,0,1,15,4210 Nadine Dr,21215,,,Patapsco WWTP,0,0,Rags & roots,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,12/18/2012,7:57:00 PM,0,0,900,5314 Wendley Rd,21229,,,Patapsco WWTP,0,0,Rags & roots,,Unknown,City of Baltimore,"Blank fields = No Information Submitted, evidence of overflow",,
SSO,City of Baltimore,N/A,12/21/2012,6:30:00 PM,0,2,50,Denison St & Walbrook Ave,21216,,,Patapsco WWTP,850,850,Rags & roots,,Gwynns Falls,City of Baltimore,Blank fields = No Information Submitted,,
